KGun_ID,Kuni_ID,M17G_ID,Ken_Nm,Kuni_Nm,Gun_Nm,MeijiYear,Notes,RSI_19Sep07,RSIX19Sep07,RSI_11Sep07,RSIX11Sept07,RSI_9Jun07,RSIX9Jun07,CPZ,Hi_LUH,Sum_Pop,URC,Pct_class,Size_class,Pct_Urb,AreaGIS,Calc_Pop,JPT_ID,G277,G278,G001_cho,G001_km2,G002_cho,G282_km2,G1_G2,Missing,G4_G5,G004_cho,G005_cho,G006_cho,G007_yen,G009_cho,G010_yen,G137,G402_cho,G405_cho,G016_cho,G016_km2,G408_cho,G398,G399,G021,g021P,g015R,g21_g305,G347,G026,G032,G033,G034,G035,G036,G037,G038,G039,G301,G302,G303,G304,G305,G306,G316,G318,G319,G320,G321,G322,G323,G336,G337,G040,G041,G338,G339,G340,G341,G029,G030,G031,G348,G283,G284,G285,g303_g285,G286,G525,G523,G042,G043,G044,G045,G046,G047,G324,G325,G326,G360,G361,G362,G054,G055,G056,G057,G063,G064,G065,g41,g42,G077,G078,G085,G086,G090,G092,G095,G099,G100,G751,G752,G108,g56,g57,G111,G112,G119,g60a,g60b,G120,G121,G122,G123,G124,G359,G125,g287,G126,G329,g288,G127,G130,G131,G128,G134,G135,G133,G307,G308,G309,G141,G142,G145,G152,G153,G310,G158,G159,G160,G1080,G313,G334,G335,G161,G162,g85,g86,g87,g88,G203,G206,G260,G263,G114,g94,g95,g96,g97,g94_97,g94_sum,g94_,g94r,g94c,g94k,g95conv,g95_hash,g95r,g95c,g95k,g96conv,g96_hash,g96r,g96c,g96k,g97conv,g97_hash,g97r,g97c,g97k,g98a,g99b
7504,75,4,Fukuoka,Chikuzen,Shima,M20,,115.4553688,1,102.0896231,2,96.6131389,3,3,,,8,,6,0,106,,,48,44058,7024.8,69.686016,1448.7,105.551,8473.5,10643.44056,8473.5,4450.6,4022.9,3101.7,1390720,1348.9,216418,1607138,616.1,272.8,242.5,2.4056,310.4,4693.1,8231,5073,6.009658979,30487,-345,5418,17,130,3,219,331,5186,99,7791,12769,133,550,5285,20560,5418,21110,26528,683,25845,349,334,12977,12868,13326,13202,1,3,4,13327,13205,26532,26848,13499,13349,30487,13499,13349,26848,1.0417898679,5073,5.292331953,101.1236797,507,,,782,,,275,,,,,1289,1796,3229,899,1851,1677,1092,719.3801,,,4017242,1434458,1339034,143282,,,,,,,,,,,43,328,475,,,32,86,98,68,112,309,376,35.62259003,61,437,414.0178681,4833,1682,714,2396,90,18,108,1772,732,2504,51185.215,43014.621,34746.47,3094,,3094,5945,,3091,,,,3094,3,40,,,,,0,35,8,4789.01,745,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,744
7505,75,5,Fukuoka,Chikuzen,Kasuya (incl Fukuoka-ku 7516),M20,,106.4749697,2,98.4732291,3,98.84696731,3,1,3,50642,,1,1,110.0434594,286,4702,75051,85,62854,15681.8,155.563456,6624.7,286.676,22306.5,28907.53252,22306.5,6127.3,16179.2,4776.6,2483592,1350.7,195826,2679418,654.4,221.1,378.7,3.756704,497.3,6506,21927.8,8960,2.585267857,23164,-101,9061,45,315,10,499,775,8523,213,13668,21873,325,1274,8736,35541,9061,36815,45876,1599,44277,814,785,22191,22086,23005,22871,9,4,13,23014,22875,45889,46020,23006,23014,23164,23006,23014,46020,0.975,8960,5.136160714,99.96523855,1106,,,112,,,-994,,,,,1218,5768,6228,2869,4958,3002,1829,4877.3117,,,6460603,3531607,2120734,169257,,,,,,,,,,,84,1220,725,,,60,115,161,92,221,472,491,17.12734934,69,560,195.3424772,7250,2388,675,3063,100,18,118,2488,693,3181,96828.172,72324.974,62013.67,5789,,5789,14677,,6345,,,,5789,,,,,,,2,0,8,9456.74,703,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,701
7506,75,6,Fukuoka,Chikuzen,Sawara,M20,,109.6693526,1,102.1665831,2,103.2783881,2,2,6,4205,6,3,4,14.29154063,150,4205,75061,53,45153,9262.4,91.883008,4520.3,149.614,13782.7,15086.61894,13782.7,3589.6,10193.1,3112.7,1632781,476.9,82675,1715456,692.4,252.4,302.2,2.997824,344,3891.8,13480.5,5242,13.41911484,70343,-1376,6618,22,1386,59,1960,3335,5061,112,7073,11837,1445,5295,5173,18910,6618,24205,30823,6740,24083,3346,3394,12134,11949,15480,15343,6,8,14,15486,15351,30837,29423,14681,14742,70343,14681,14742,29423,0.98683708508,5242,5.612933995,99.58621625,1814,,,110,,,-1704,,,,,1924,4173,4968,1735,3218,261,1692,2874.4514,,,4441824,1509965,1428503,10849,,,,,,,,,,,161,697,472,,,26,107,84,47,121,341,258,17.24437553,57,315,210.5417942,5023,1440,608,2048,67,12,79,1507,620,2127,63574.239,46828.291,40784.44,3271,,3271,7942,,3206,,,,3271,2,20,,,,,0,0,17,18874.5,209,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,209
7507,75,7,Fukuoka,Chikuzen,Mikasa,M20,,104.5292324,2,103.8274978,2,105.0298777,2,2,6,3581,6,3,5,14.6067874,135,3581,75071,57,37513,9819.5,97.40944,2524.7,134.806,12344.2,13593.42543,12344.2,3458.4,8885.8,2816,1435772,642.4,121871,1557643,629.2,311,250.6,2.485952,555.7,3709,12093.6,4226,4.016800757,16975,-233,4459,19,138,1,199,310,4236,84,7878,11792,139,509,4320,19670,4459,20179,24638,648,23990,337,311,12114,11876,12451,12187,8,3,11,12459,12190,24649,24516,12385,12131,16975,12385,12131,24516,1.022243256,4226,5.801230478,102.0938092,684,,,118,,,-566,,,,,802,1968,3049,3727,4816,1841,675,1257.6005,,,1257193,1169273,127825,112123,,,,,,,,,,,203,774,329,,,10,37,79,62,88,188,145,10.7561978,24,169,125.3653398,4203,1025,358,1383,25,0,25,1050,358,1408,54413.585,42620.198,35932.47,3415,,3415,7835,,4034,,,,3415,,,,,,,5,0,11,7526.73,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0
7508,75,8,Fukuoka,Chikuzen,Naka,M20,,109.5109967,1,107.724355,1,107.8216925,1,1,,,8,,6,0,123,,,70,42611,8388.9,83.217888,3309.1,123.263,11698,12429.46456,11698,3655.1,8042.9,3021.4,1507217,633.7,91163,1598380,608.7,284.6,320.6,3.180352,386.3,3975.7,11377.4,6502,12.59043371,81863,-913,7415,20,1545,60,2149,3491,5589,221,8179,13490,1605,5640,5810,21669,7415,27309,34724,7245,27479,3694,3551,13768,13711,17462,17262,6,6,12,17468,17268,34736,34745,17393,17352,81863,17393,17352,34745,0.89357120886,6502,5.343740388,100.236284,2286,,,453,,,-1833,,,,,2739,3453,3149,2994,4990,797,1296,2016.5702,,,4067502,2091993,642506,6309,,,,,,,,,,,278,1489,525,,,23,95,120,87,140,318,261,21.1742372,44,305,247.4384041,5781,1594,559,2153,71,12,83,1665,571,2236,50059.691,43937.856,37688.57,3402,,3402,8899,,1319,,,,3402,4,20,,,,,0,0,9,7483.16,6,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,6
7509,75,9,Fukuoka,Chikuzen,Kama,M20,,109.5384133,1,96.98325391,3,96.02966973,4,4,,,8,,6,0,192,,,63,46350,10932.4,108.449408,5245.7,192.222,16178.1,19383.07956,16178.1,4198.4,11979.7,3443.7,1729334,754.7,80479,1809813,597.7,182.9,249.7,2.477024,460.9,4448.1,15928.4,5009,2.116390497,10601,-98,5107,31,70,1,120,166,4968,68,8856,13140,71,286,5036,21996,5107,22282,27389,357,27032,190,167,13824,13208,14014,13375,3,6,9,14017,13381,27398,27309,13980,13329,10601,13980,13329,27309,1.0053902975,5009,5.451986424,104.8840873,407,,,89,,,-318,,,,,496,239,433,1119,2331,3159,387,2890.9922,,,327861,361835,95125,138185,,,,,,,,,,,2,325,503,,,38,134,109,64,117,330,362,18.83239171,35,397,206.5320307,4507,1561,486,2047,76,7,83,1637,493,2130,65703.826,48479.228,43356.05,3337,,3337,5817,,5122,,,,3337,1,30,,,,,164,0,14,10630.9,516,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,516
7510,75,10,Fukuoka,Chikuzen,Honami,M20,,107.9917242,2,98.15042451,3,97.52458165,3,3,7,2498,7,5,5,9.563552833,175,2498,75101,61,38103,9549.5,94.73104,6388.9,175.45,15938.4,17691.84229,15938.4,3830.5,12107.9,3147.1,1537778,683.4,57247,1595025,615,189.2,238.5,2.36592,500.1,4069,15699.9,4691,2.387763803,11201,-213,4904,27,68,5,98,169,4762,69,8483,12567,73,267,4831,21050,4904,21317,26221,340,25881,166,174,13245,12636,13411,12810,4,3,7,13415,12813,26228,26120,13371,12749,11201,13371,12749,26120,1.0298443829,4691,5.568109145,104.878814,669,,,151,,,-518,,,,,820,368,663,1237,2722,2400,385,4284.7014,,,2365969,37417,98718,168542,,,,,,,,,,,60,470,434,,,22,83,80,64,125,290,355,20.23368481,26,381,217.1558849,4362,1391,362,1753,38,4,42,1429,366,1795,55819.541,42986.691,38496.91,3258,,3258,5287,,2446,,,,3258,1,20,,,,,43,0,9,7623.6,296,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,296
7511,75,11,Fukuoka,Chikuzen,Munakata,M20,,110.0970048,1,102.4813262,2,99.26638053,3,3,,,8,,6,0,172,,,60,56306,10888.6,108.014912,4543.8,172.698,15432.4,17414.33901,15432.4,5594,9838.4,3703.3,1732262,1890.7,296900,2029162,575.7,243.8,363.2,3.602944,391.3,5957.2,15069.2,8179,9.799853283,80153,-894,9073,37,84,1,133,188,8765,223,13083,21151,85,321,8988,34234,9073,34555,43628,406,43222,217,189,21848,21374,22065,21563,12,19,31,22077,21582,43659,43248,21789,21459,80153,21789,21459,43248,1.0989118474,8179,5.287687981,101.5378163,1179,,,73,,,-1106,,,,,1252,7482,10089,1090,3673,3941,699,3588.3929,,,8284614,2890764,4488298,261233,,,,,,,,,,,155,417,676,,,38,148,122,97,161,457,568,32.88978448,56,624,361.3243929,7406,2294,426,2720,129,9,138,2423,435,2858,77926.726,54827.451,43297,4818,,4818,11681,,4851,,,,4818,,,,,,,54,0,17,17063.1,781,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,23,758
7512,75,12,Fukuoka,Chikuzen,Onga,M20,,114.1822993,1,99.07067072,3,95.39116978,4,4,6,10242,4,2,3,18.20055799,286,10242,75121,85,54956,14594.5,144.77744,5680.9,286.55,20275.4,28894.82706,22275.4,7815.1,14460.3,6087,2705397,1728.1,206711,2912108,552.1,249.9,420.5,4.17136,608.3,8235.6,19854.9,9516,8.692833123,82721,-1147,10663,38,200,9,312,473,10180,274,17290,27267,209,785,10454,44557,10663,45342,56005,994,55011,512,482,27470,27541,27982,28023,11,25,36,27993,28048,56041,56273,28146,28127,82721,28146,28127,56273,1.0985708281,9516,5.913514082,100.0675508,1185,,,492,,,-693,,,,,1677,2106,3766,1810,3124,3729,1057,4356.5828,,,7516867,3048856,487228,321528,,,,,,,,,,,178,176,892,,,59,169,210,94,236,588,977,34.09527133,81,1058,369.2200314,9410,2554,440,2994,97,9,106,2651,449,3100,95796.204,77820.153,67554.77,5421,,5421,10401,,8251,,,,5421,36,950,,,,,31,0,17,19145.4,1790,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,34,1756
7513,75,13,Fukuoka,Chikuzen,Jôza,M20,,98.89258741,3,93.14296742,4,94.41854496,4,4,,,8,,6,0,179,,,34,25597,9287.7,92.133984,8082.6,178.574,17370.3,18006.85691,17370.3,2803.1,14567.2,1525.5,805676,1277.6,291912,1097588,669,388.1,224.1,2.223072,388.6,3027.2,17146.2,5559,5.671703544,31529,-412,5971,19,64,0,89,168,5816,91,9441,14184,64,257,5907,23625,5971,23882,29853,321,29532,153,168,15257,14275,15410,14443,0,1,1,15410,14444,29854,29584,15201,14383,31529,15201,14383,29584,1.0626011873,5559,5.321820471,105.6872697,606,,,75,,,-531,,,,,681,1264,1770,1833,3030,371,1674,7075.391,,,4616854,4467646,1600607,16052,,,,,,,,,,,32,259,489,,,17,149,70,62,122,357,413,23.12766696,14,427,239.1165567,4964,1145,260,1405,23,0,23,1168,260,1428,44098.114,30631.498,20194.97,4332,,4332,8935,,5192,,,,4332,,,,,,,0,0,8,9742.19,124,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,124
7514,75,14,Fukuoka,Chikuzen,Geza,M20,,109.6182336,1,101.5045928,2,96.93206952,3,3,,,8,,6,0,56,,,44,21436,3668,36.38656,808.3,55.58,4476.3,5604.517495,4476.3,2208.9,2267.4,1203.2,498711,1005.7,235893,734604,562.6,269.1,161.8,1.605056,290.8,2370.7,4314.5,2702,18.81273131,50832,-429,3131,7,95,2,187,264,2969,65,4691,7191,97,451,3034,11882,3131,12333,15464,548,14916,282,266,7660,7256,7942,7522,0,1,1,7942,7523,15465,15171,7737,7434,50832,7737,7434,15171,1.1228719467,2702,5.61472983,104.0758676,339,,,10,,,-329,,,,,349,503,784,1436,2722,124,900,306.2609,,,2815778,1340099,385457,31985,,,,,,,,,,,12,272,209,,,7,52,43,28,53,138,249,44.80028787,6,255,458.7981288,2684,712,180,892,13,2,15,725,182,907,21159.645,20184.747,12547.22,2237,,2237,4528,,3161,,,,2237,,,,,,,0,0,6,2628.42,96,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,96
7515,75,15,Fukuoka,Chikuzen,Yasu,M20,,109.2511692,1,104.3153163,2,103.3736734,2,2,6,9853,4,2,3,30.75794468,126,9853,75151,54,40287,7186.7,71.292064,2831.4,125.579,10018.1,12663.00292,10018.1,3478.7,6539.4,2514.8,1199869,963.9,159228,1359097,681.5,339.5,302.1,2.996832,517.1,3780.8,9716,5931,6.032709492,35780,-666,6597,16,469,13,612,972,5990,125,9860,15088,482,1584,6115,24948,6597,26532,33129,2066,31063,1081,985,15850,15213,16931,16198,3,2,5,16934,16200,33134,32034,16241,15793,35780,16241,15793,32034,1.0310234362,5931,5.401112797,102.8366998,1439,,,4228,,,2789,,,,,5667,965,526,3172,5449,947,1182,1735.0826,,,5776274,4343323,3982247,375875,,,,,,,,,,,214,853,551,,,44,103,129,69,154,353,382,30.41909873,35,417,332.0618893,5531,1636,487,2123,49,14,63,1685,501,2186,58326.962,37497.217,30016.44,3298,,3298,7083,,3726,,,,3298,,,,,,,33,0,19,18673.2,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0
7601,76,1,Fukuoka,Chikugo,Ikuha,M20,,101.6749336,2,94.48927405,4,97.27197163,3,3,6,3078,7,5,5,9.369007397,192,3078,76011,59,26883,4593.8,45.570496,719.5,191.732,5313.3,19333.66946,5313.3,2822.1,2491.2,2146.2,1194686,675.9,135493,1330179,744.6,342.7,210,2.0832,747.7,3032.1,5103.3,5770,4.65355286,26851,-219,5989,19,116,3,211,305,5790,80,10743,15557,119,516,5870,26300,5989,26816,32805,635,32170,327,308,16533,15637,16860,15945,1,1,2,16861,15946,32807,32853,16888,15965,26851,16888,15965,32853,1.0173310225,5770,5.693760832,105.7813968,740,,,171,,,-569,,,,,911,1038,1270,5320,6632,138,1361,95.8106,,,323942,5719091,1485325,177763,,,,,,,,,,,86,575,567,,,23,125,117,70,146,380,361,18.82836459,24,385,200.8011182,5781,1610,496,2106,53,3,56,1663,499,2162,50288.533,35929.283,29767.2,3810,,3810,4117,,9813,,,,3810,2,20,,,,,0,0,10,8546.88,179,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,179
7602,76,2,Fukuoka,Chikugo,Yamato,M20,,125.4481159,1,114.0086459,1,107.9462474,1,1,5,17462,4,2,2,21.90911144,120,17462,76021,115,77949,6954.4,68.987648,1164.9,120.065,8119.3,12106.988,8119.3,6187.9,1931.4,5301.7,3268673,886.2,210291,3478964,726.3,271.5,542.9,5.385568,1360,6730.8,7576.4,14357,7.080657519,101657,-2511,16868,33,2246,68,3075,5339,14203,351,21243,34206,2314,8414,14554,55449,16868,63863,80731,10728,70003,5321,5407,35446,34557,40767,39964,23,16,39,40790,39980,80770,79702,40078,39624,101657,40078,39624,79702,1.0137215296,14357,5.551438323,101.1457702,2380,,,,,,,,,,,,2737,2018,11791,10072,14,3270,300.5606,,,1186814,865859,7783153,653459,17,22,25,,05,,,,,,309,1185,1504,,,142,278,261,236,443,1007,657,54.72035981,173,830,691.2922167,14403,2539,606,3145,174,12,186,2713,618,3331,153487.17,94952.861,81928.68,6702,,6702,8675,,13449,,,,6702,,,,,,,0,0,47,27125.8,1132,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,39,1093
7603,76,3,Fukuoka,Chikugo,Takeno,M20,,117.9821936,1,111.1425012,1,106.733364,2,2,,,8,,6,0,52,,,89,22875,3851.6,38.207872,478.2,52.263,4329.8,5270.041343,4329.8,2602.5,1727.3,1938.7,1080546,663.8,178801,1259347,677.6,199.7,187.2,1.857024,515.1,2789.7,4142.6,4210,5.620665083,23663,-58,4268,10,59,2,105,154,4154,53,7255,11139,61,259,4207,18394,4268,18653,22921,320,22601,164,156,11409,11192,11573,11348,0,0,0,11573,11348,22921,22575,11334,11241,23663,11334,11241,22575,0.99928741093,4210,5.362232779,100.8273285,479,,,1996,,,1517,,,,,2475,886,1066,2877,4918,2,1127,70.3218,,,3273717,3455019,1908633,211877,,,,,,,,,,,218,444,395,,,29,56,79,60,117,256,277,53.00116717,15,292,558.7126648,3731,1041,366,1407,37,7,44,1078,373,1451,43775.237,33673.142,26911.71,2832,,2832,3055,,6173,,,,2832,,,,,,,0,0,6,10659.5,166,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,166
7604,76,4,Fukuoka,Chikugo,Mizuma,M20,,123.8330799,1,111.3816071,1,103.0374994,2,2,7,4660,7,5,4,5.879606849,135,4660,76041,164,140241,9112.4,90.395008,1454.3,135.312,10566.7,13644.44893,10566.7,7973.2,2593.5,7070.3,4329101,902.9,136672,4465773,740.7,277.2,547.6,5.432192,914.5,8520.8,10019.1,14280,4.803361345,68592,-1484,15764,14,539,15,819,1300,14896,314,24654,37335,554,2119,15210,61989,15764,64108,79872,2673,77199,1358,1315,39550,37649,40908,38964,14,20,34,40922,38984,79906,79257,40369,38888,68592,40369,38888,79257,1.0651260504,14280,5.550210084,103.8083728,1647,,,838,,,-809,,,,,2485,7086,4687,25090,20896,4,4134,4.4924,,,9223633,482252,3259313,394386,,,,,,,,,,,349,1211,1384,,,103,185,232,249,462,903,852,62.96559063,82,934,690.2565922,14604,3730,867,4597,137,35,172,3867,902,4769,156347.97,120106.36,108387.4,8941,,8941,16032,,10382,,,,8941,,,,,,,0,0,20,23113.2,1071,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,26,1045
7605,76,5,Fukuoka,Chikugo,Mii (incl Kurume),M20,,109.8879094,1,114.0584901,1,111.3845115,1,1,4,22060,4,2,2,31.49314032,97,22060,76051,72,56528,6788.7,67.343904,1241.3,97.267,8030,9808.107291,8030,5272,2758,3046.9,1400221,2225.1,534400,1934621,694.9,313.7,573.3,5.687136,3092.6,5845.3,7456.7,12589,2.262292478,28480,-1813,14402,39,2558,81,3450,6021,11470,293,18174,28296,2639,9471,11763,46470,14402,55941,70343,12110,58233,6008,6102,29644,28589,35652,34691,5,2,7,35657,34693,70350,70047,35302,34745,28480,35302,34745,70047,0.9343871634,12589,5.5641433,101.6031084,2638,,,1638,,,-1000,,,,,4276,5315,1666,9518,15159,19,2546,397.5928,,,660429,371148,14678008,685023,20,22,20,,05,,,0965,07,04,467,1790,1252,,,108,174,216,260,374,776,342,35.16094873,61,403,414.3234602,11089,2991,1291,4282,121,12,133,3112,1303,4415,83700.808,56238.692,35242.07,6174,,6174,8457,,10672,,,,6174,,,,,,,0,0,23,26480.3,543,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,543
7606,76,6,Fukuoka,Chikugo,Miike,M20,,104.1342099,2,100.8540644,2,99.05478213,3,3,6,3191,7,5,5,6.970749503,113,3191,76061,72,53125,5138.7,50.975904,1164.4,112.851,6303.1,11379.55027,6303.1,4254.1,2049,2790.2,1389569,1463.9,197311,1586880,635.3,243.3,289,2.86688,458,4543.1,6014.1,8582,6.389070147,54831,-199,8781,20,489,15,771,1313,8077,200,11923,20016,504,2084,8277,31939,8781,34023,42804,2588,40216,1260,1328,20000,20216,21260,21544,2,3,5,21262,21547,42809,45777,23087,22690,54831,23087,22690,45777,0.96446049872,8582,5.334071312,101.7496695,467,,,2234,,,1767,,,,,2701,395,374,7526,10114,9,2931,359.5625,,,270951,1085754,1929075,16591,,,,,,,,,,,152,290,846,,,60,121,161,167,256,518,243,21.53281761,80,323,286.2181106,6453,1425,242,1667,100,20,120,1525,262,1787,59655.114,42579.83,34803.73,4794,,4794,8312,,7236,,,,4794,,,,,,,0,2,22,19110.3,392,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,167,225
7607,76,7,Fukuoka,Chikugo,Mihara,M20,,102.8465533,2,107.8651709,1,103.92644,2,2,,,8,,6,0,54,,,36,33305,3976.1,39.442912,564.4,54.426,4540.5,5488.151659,4540.5,3048.4,1492.1,2125.1,740423,923.3,137228,877651,496.8,292.8,178.4,1.769728,302.7,3226.8,4362.1,3211,23.86452818,76629,-162,3373,13,63,3,101,183,3253,54,5269,8049,66,284,3307,13318,3373,13602,16975,350,16625,164,186,8522,8103,8686,8289,5,0,5,8691,8289,16980,16972,8668,8304,76629,8668,8304,16972,1.0298972283,3211,5.285580816,104.3834297,300,,,1683,,,1383,,,,,1983,972,1575,5727,10106,6,1156,6.6119,,,4558328,3066862,166041,179998,,,,,,,,,,,134,414,272,,,13,41,63,60,66,149,90,16.53621431,17,107,196.5972146,2723,814,255,1069,34,7,41,848,262,1110,30666.925,23830.955,18709.63,2561,,2561,4467,,3002,,,,2561,,,,,,,0,0,7,6046.53,57,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,57
7608,76,8,Fukuoka,Chikugo,Kamitsuma,M20,,99.35857194,3,94.28333097,4,96.78205285,3,3,6,3453,7,5,5,4.249009426,442,3453,76081,115,79454,9698.1,96.205152,3639.4,441.975,13337.5,44567.4095,13337.5,6337.6,6999.9,4193.8,2326459,2143.8,343333,2669792,849.8,331,477.7,4.738784,641.2,6815.3,12859.8,14981,1.928976704,28898,-866,15847,42,362,9,681,1005,15237,239,25810,38520,371,1686,15476,64330,15847,66016,81863,2057,79806,1043,1014,41047,38759,42090,39773,5,8,13,42095,39781,81876,81266,41662,39604,28898,41662,39604,81266,1.033041853,14981,5.424604499,105.1964448,1371,,,231,,,-1140,,,,,1602,3729,3645,22982,25801,42,4180,2522.4602,,,121709,1307153,6590558,684151,,,,,,,,,,,214,1621,1402,,,93,320,264,225,364,913,880,19.91062843,52,932,210.8716556,13620,3360,802,4162,106,14,120,3466,816,4282,105972.12,73986.476,58253.97,9488,,9488,15326,,12069,,,,9488,10,50,,,,,0,0,14,25560,51,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,51
7609,76,9,Fukuoka,Chikugo,Shimotsuma,M20,,123.5337572,1,111.9738378,1,104.2806379,2,2,,,8,,6,0,22,,,37,29921,1487.2,14.753024,385,22.296,1872.2,2248.260563,1872.2,1356.9,515.3,1117.5,618898,239.4,48013,666911,770.3,310.3,78,0.77376,429.5,1434.9,1794.2,2000,43.4195,86839,-276,2276,5,34,1,53,93,2207,34,3135,5044,35,146,2241,8179,2276,8325,10601,181,10420,87,94,5342,5078,5429,5172,1,1,2,5430,5173,10603,10447,5329,5118,86839,5329,5118,10447,1.1205,2000,5.2235,104.1227042,271,,,2556,,,2285,,,,,2827,394,347,4649,4454,0,640,3.7508,,,1174224,226324,227,3335,,,,,,,,,,,38,213,185,,,13,38,33,23,55,129,128,57.40940079,11,139,623.4302117,1554,533,105,638,9,5,14,542,110,652,21140.835,17891.221,15435.2,1248,,1248,3019,,1394,,,,1248,,,,,,,0,0,5,3219.53,7,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,7
7610,76,10,Fukuoka,Chikugo,Yamamoto,M20,,104.2144035,2,104.3693591,2,105.0403318,2,2,,,8,,6,0,37,,,30,16560,1885.4,18.703168,448.3,37.025,2333.7,3733.48795,2333.7,1246.9,1086.8,743.8,372185,503.1,109992,482177,570.4,268.8,95.9,0.951328,335.9,1342.8,2237.8,2096,11.32061069,23728,-46,2142,7,41,2,59,69,2050,49,3555,5376,43,128,2099,8931,2142,9059,11201,171,11030,100,71,5605,5425,5705,5496,0,1,1,5705,5497,11202,11140,5692,5448,23728,5692,5448,11140,1.0014312977,2096,5.314885496,104.4787078,208,,,1205,,,997,,,,,1413,468,327,1100,2469,0,645,29.8619,,,120399,200665,1453207,4894,,,,,,,,,,,106,220,174,,,5,21,23,31,75,120,76,20.52667117,8,84,226.873734,1923,694,338,1032,17,1,18,711,339,1050,19362.742,12898.414,9295.418,1319,,1319,1254,,2539,,,,1319,,,,,,,0,0,4,1455.9,55,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,55
7701,77,1,Nagasaki,Hizen,Saga (incl Saga),M21,,99.96066894,3,110.1650354,1,100.6682018,2,1,4,28112,4,2,1,24.28095148,255,28112,77011,98,95677,14986.9,148.670048,12089,255.489,27075.9,25762.73066,27075.9,12295,14780.9,10638.9,131383,1656.1,261170,392553,799.7,273.5,895.1,8.879392,1803.5,13190.1,26180.8,22089,5.241432387,115778,-2915,25004,54,7096,271,11087,17839,17149,488,24421,37968,7367,28926,17637,62389,25004,91315,116319,36293,80026,18183,18110,41570,38456,59753,56566,70,79,149,59823,56645,116468,115778,59384,56394,115778,59384,56394,115778,0.79845171805,22089,5.241432387,105.3019825,2704,,,1259,,,-1445,,,,,3963,4273,3214,23518,23748,381,4978,2598.3403,,,121486,2206,17498,13342,22,28,25,1.8,0.5,19,11,11,001,005,786,1497,2187,,,125,187,343,395,599,1449,951,37.22273757,335,1286,503.3484808,18360,5976,2215,8191,145,15,160,6121,2230,8351,241931.1,169431.65,153430.4,8706,2939,11645,20857,25636,8253,21071,54746,13359,11645,,,0155,0096,032,0,0,0,39,62882,1438,0.475925926,0,0.709722222,0.425,10.19074074,1.610648148,,,8,548,0,,,0,,0.709722222,,,10,933,0.425,,,10,318,16,1422
7702,77,2,Nagasaki,Hizen,Kii,M21,,101.8695061,2,101.0150691,2,98.28078753,3,3,,,8,,6,0,45,,,13,12776,2942,29.18464,1802.3,44.624,4744.3,4499.747908,4744.3,1745.6,2998.7,1307.3,586266,438.3,75159,661425,532.1,173.7,127.5,1.2648,360.8,1873.1,4616.8,2747,13.80997452,37936,0,2747,5,92,2,124,215,2598,55,4179,6584,94,339,2653,10763,2747,11102,13849,433,13416,216,217,6777,6639,6993,6856,3,2,5,6996,6858,13854,14001,7101,6900,37936,7101,6900,14001,0.96578085184,2747,5.096832909,102.9130435,446,,,506,,,60,,,,,952,1404,1200,8451,8205,485,541,242.4428,,,14470,404,2125,620,,,,,,15,7,13,0008,0042,73,150,209,,,12,18,30,58,60,121,91,20.39261384,20,111,248.7450699,2124,639,166,805,61,24,85,700,190,890,25926.372,17903.991,14666.58,1452,720,2172,899,2865,3252,4684.5,7016,575,2172,,,015,02,06,0,6,0,2,1298,62,0.625,0.000333333,0,0.460185185,7.303259256,1.085518518,,,6,990,0.000333333,,,,0.72,0,,,0,,0.460185185,,,,994,0,62
